24.100000 16.9123 0.3765 0.8975
24.200000 16.9193 0.3676 0.8886
24.300000 16.9262 0.3587 0.8797
24.400000 16.9329 0.3500 0.8709
24.500000 16.9396 0.3413 0.8622
24.600000 16.9462 0.3327 0.8536
24.700000 16.9526 0.3242 0.8450
24.800000 16.9590 0.3158 0.8366
24.900000 16.9653 0.3075 0.8282
25.000000 16.9715 0.2993 0.8199
25.100000 16.9776 0.2911 0.8118
25.200000 16.9837 0.2831 0.8036
25.300000 16.9896 0.2751 0.7956
25.400000 16.9954 0.2672 0.7877
25.500000 17.0012 0.2593 0.7798
25.600000 17.0069 0.2516 0.7720
25.700000 17.0125 0.2439 0.7643
25.800000 17.0180 0.2363 0.7567
25.900000 17.0235 0.2288 0.7491
26.000000 17.0288 0.2213 0.7416
26.100000 17.0341 0.2140 0.7342
26.200000 17.0394 0.2067 0.7269
26.300000 17.0445 0.1994 0.7196
26.400000 17.0496 0.1923 0.7124
26.500000 17.0546 0.1852 0.7053
26.600000 17.0595 0.1782 0.6983
26.700000 17.0644 0.1713 0.6913
26.800000 17.0692 0.1644 0.6844
26.900000 17.0739 0.1576 0.6776
27.000000 17.0785 0.1509 0.6708
27.100000 17.0831 0.1442 0.6641
27.200000 17.0877 0.1376 0.6575
27.300000 17.0921 0.1311 0.6509
27.400000 17.0965 0.1246 0.6444
27.500000 17.1009 0.1182 0.6380
27.600000 17.1052 0.1119 0.6316
27.700000 17.1094 0.1056 0.6253
27.800000 17.1136 0.0994 0.6190
27.900000 17.1177 0.0933 0.6129
28.000000 17.1217 0.0872 0.6068
28.100000 17.1257 0.0812 0.6007
28.200000 17.1297 0.0752 0.5947
28.300000 17.1336 0.0693 0.5888
28.400000 17.1374 0.0634 0.5829
28.500000 17.1412 0.0577 0.5771
28.600000 17.1449 0.0519 0.5713
28.700000 17.1486 0.0463 0.5656
28.800000 17.1522 0.0406 0.5600
28.900000 17.1558 0.0351 0.5544
29.000000 17.1594 0.0296 0.5488
29.100000 17.1629 0.0241 0.5434
29.200000 17.1663 0.0187 0.5379
29.300000 17.1697 0.0134 0.5326
29.400000 17.1730 0.0081 0.5273
29.500000 17.1763 0.0029 0.5220
29.600000 17.1796 0.0023 0.5168
29.700000 17.1828 0.0074 0.5116
29.800000 17.1860 0.0125 0.5065
29.900000 17.1891 0.0175 0.5015
30.000000 17.1922 0.0225 0.4965
30.100000 17.1953 0.0274 0.4915
30.200000 17.1983 0.0323 0.4866
30.300000 17.2013 0.0371 0.4818
30.400000 17.2042 0.0419 0.4769
30.500000 17.2071 0.0466 0.4722
30.600000 17.2099 0.0513 0.4675
30.700000 17.2128 0.0560 0.4628
30.800000 17.2155 0.0606 0.4582
30.900000 17.2183 0.0651 0.4536
31.000000 17.2210 0.0696 0.4491
31.100000 17.2237 0.0741 0.4446
31.200000 17.2263 0.0785 0.4402
31.300000 17.2289 0.0828 0.4358
31.400000 17.2315 0.0872 0.4314
31.500000 17.2340 0.0914 0.4271
31.600000 17.2365 0.0957 0.4229
31.700000 17.2390 0.0999 0.4187
31.800000 17.2414 0.1040 0.4145
31.900000 17.2438 0.1081 0.4104
32.000000 17.2462 0.1122 0.4063
32.100000 17.2486 0.1162 0.4022
32.200000 17.2509 0.1202 0.3982
32.300000 17.2532 0.1242 0.3942
32.400000 17.2554 0.1281 0.3903
32.500000 17.2577 0.1319 0.3864
32.600000 17.2599 0.1358 0.3825
32.700000 17.2620 0.1396 0.3787
32.800000 17.2642 0.1433 0.3750
32.900000 17.2663 0.1470 0.3712
33.000000 17.2684 0.1507 0.3675
33.100000 17.2705 0.1544 0.3638
33.200000 17.2725 0.1580 0.3602
33.300000 17.2745 0.1615 0.3566
33.400000 17.2765 0.1651 0.3531
33.500000 17.2785 0.1686 0.3496
33.600000 17.2804 0.1720 0.3461
33.700000 17.2823 0.1755 0.3426
33.800000 17.2842 0.1789 0.3392
33.900000 17.2861 0.1822 0.3358
34.000000 17.2879 0.1856 0.3325
34.100000 17.2897 0.1889 0.3292
34.200000 17.2915 0.1921 0.3259
34.300000 17.2933 0.1954 0.3226
34.400000 17.2951 0.1986 0.3194
34.500000 17.2968 0.2017 0.3162
34.600000 17.2985 0.2049 0.3131
34.700000 17.3002 0.2080 0.3099
34.800000 17.3019 0.2110 0.3069
34.900000 17.3035 0.2141 0.3038
35.000000 17.3052 0.2171 0.3008
35.100000 17.3068 0.2201 0.2978
35.200000 17.3084 0.2230 0.2948
35.300000 17.3099 0.2259 0.2919
35.400000 17.3115 0.2288 0.2890
35.500000 17.3130 0.2317 0.2861
35.600000 17.3145 0.2345 0.2832
35.700000 17.3160 0.2373 0.2804
35.800000 17.3175 0.2401 0.2776
35.900000 17.3189 0.2429 0.2748
36.000000 17.3204 0.2456 0.2721
36.100000 17.3218 0.2483 0.2694
36.200000 17.3232 0.2510 0.2667
36.300000 17.3246 0.2536 0.2640
36.400000 17.3260 0.2562 0.2614
36.500000 17.3273 0.2588 0.2588
36.600000 17.3287 0.2614 0.2562
36.700000 17.3300 0.2639 0.2537
36.800000 17.3313 0.2664 0.2511
36.900000 17.3326 0.2689 0.2486
37.000000 17.3339 0.2714 0.2462
37.100000 17.3351 0.2738 0.2437
37.200000 17.3364 0.2762 0.2413
37.300000 17.3376 0.2786 0.2389
37.400000 17.3388 0.2810 0.2365
37.500000 17.3400 0.2833 0.2341
37.600000 17.3412 0.2857 0.2318
37.700000 17.3424 0.2880 0.2295
37.800000 17.3436 0.2902 0.2272
37.900000 17.3447 0.2925 0.2249
38.000000 17.3459 0.2947 0.2227
38.100000 17.3470 0.2969 0.2205
38.200000 17.3481 0.2991 0.2183
38.300000 17.3492 0.3013 0.2161
38.400000 17.3503 0.3034 0.2139
38.500000 17.3513 0.3055 0.2118
38.600000 17.3524 0.3076 0.2097
38.700000 17.3534 0.3097 0.2076
38.800000 17.3545 0.3118 0.2055
38.900000 17.3555 0.3138 0.2035
39.000000 17.3565 0.3158 0.2015
39.100000 17.3575 0.3178 0.1995
39.200000 17.3585 0.3198 0.1975
39.300000 17.3594 0.3217 0.1955
39.400000 17.3604 0.3237 0.1935
39.500000 17.3614 0.3256 0.1916
39.600000 17.3623 0.3275 0.1897
39.700000 17.3632 0.3294 0.1878
39.800000 17.3641 0.3312 0.1859
39.900000 17.3651 0.3331 0.1841
40.000000 17.3660 0.3349 0.1823
40.100000 17.3668 0.3367 0.1804
40.200000 17.3677 0.3385 0.1786
40.300000 17.3686 0.3403 0.1769
40.400000 17.3694 0.3420 0.1751
40.500000 17.3703 0.3437 0.1734
40.600000 17.3711 0.3455 0.1716
40.700000 17.3720 0.3472 0.1699
40.800000 17.3728 0.3488 0.1682
40.900000 17.3736 0.3505 0.1665
41.000000 17.3744 0.3522 0.1649
41.100000 17.3752 0.3538 0.1632
41.200000 17.3760 0.3554 0.1616
41.300000 17.3767 0.3570 0.1600
41.400000 17.3775 0.3586 0.1584
41.500000 17.3783 0.3602 0.1568
41.600000 17.3790 0.3617 0.1553
41.700000 17.3797 0.3633 0.1537
41.800000 17.3805 0.3648 0.1522
41.900000 17.3812 0.3663 0.1507
42.000000 17.3819 0.3678 0.1492
42.100000 17.3826 0.3693 0.1477
42.200000 17.3833 0.3707 0.1462
42.300000 17.3840 0.3722 0.1448
42.400000 17.3847 0.3736 0.1433
42.500000 17.3854 0.3750 0.1419
42.600000 17.3860 0.3764 0.1405
42.700000 17.3867 0.3778 0.1391
42.800000 17.3873 0.3792 0.1377
42.900000 17.3880 0.3806 0.1363
43.000000 17.3886 0.3819 0.1349
43.100000 17.3893 0.3833 0.1336
43.200000 17.3899 0.3846 0.1323
43.300000 17.3905 0.3859 0.1310
43.400000 17.3911 0.3872 0.1296
43.500000 17.3917 0.3885 0.1284
43.600000 17.3923 0.3898 0.1271
43.700000 17.3929 0.3910 0.1258
43.800000 17.3935 0.3923 0.1246
43.900000 17.3941 0.3935 0.1233
44.000000 17.3946 0.3947 0.1221
44.100000 17.3952 0.3959 0.1209
44.200000 17.3958 0.3971 0.1197
44.300000 17.3963 0.3983 0.1185
44.400000 17.3969 0.3995 0.1173
44.500000 17.3974 0.4006 0.1161
44.600000 17.3979 0.4018 0.1150
44.700000 17.3985 0.4029 0.1138
44.800000 17.3990 0.4041 0.1127
44.900000 17.3995 0.4052 0.1116
45.000000 17.4000 0.4063 0.1104
45.100000 17.4005 0.4074 0.1093
45.200000 17.4010 0.4085 0.1083
45.300000 17.4015 0.4095 0.1072
45.400000 17.4020 0.4106 0.1061
45.500000 17.4025 0.4116 0.1050
45.600000 17.4030 0.4127 0.1040
45.700000 17.4034 0.4137 0.1030
45.800000 17.4039 0.4147 0.1019
45.900000 17.4044 0.4157 0.1009
46.000000 17.4048 0.4167 0.0999
46.100000 17.4053 0.4177 0.0989
46.200000 17.4057 0.4187 0.0979
46.300000 17.4062 0.4197 0.0970
46.400000 17.4066 0.4207 0.0960
46.500000 17.4070 0.4216 0.0950
46.600000 17.4075 0.4225 0.0941
46.700000 17.4079 0.4235 0.0931
46.800000 17.4083 0.4244 0.0922
46.900000 17.4087 0.4253 0.0913
47.000000 17.4091 0.4262 0.0904
47.100000 17.4095 0.4271 0.0895
47.200000 17.4099 0.4280 0.0886
47.300000 17.4103 0.4289 0.0877
47.400000 17.4107 0.4297 0.0868
47.500000 17.4111 0.4306 0.0860
47.600000 17.4115 0.4315 0.0851
47.700000 17.4119 0.4323 0.0843
47.800000 17.4123 0.4331 0.0834
47.900000 17.4126 0.4340 0.0826
48.000000 17.4130 0.4348 0.0818
48.100000 17.4134 0.4356 0.0810
48.200000 17.4137 0.4364 0.0801
48.300000 17.4141 0.4372 0.0793
48.400000 17.4145 0.4380 0.0786
48.500000 17.4148 0.4388 0.0778
48.600000 17.4151 0.4395 0.0770
48.700000 17.4155 0.4403 0.0762
48.800000 17.4158 0.4411 0.0755
48.900000 17.4162 0.4418 0.0747
49.000000 17.4165 0.4425 0.0740
49.100000 17.4168 0.4433 0.0732
49.200000 17.4171 0.4440 0.0725
49.300000 17.4175 0.4447 0.0718
49.400000 17.4178 0.4454 0.0711
49.500000 17.4181 0.4461 0.0704
49.600000 17.4184 0.4468 0.0697
49.700000 17.4187 0.4475 0.0690
49.800000 17.4190 0.4482 0.0683
49.900000 17.4193 0.4489 0.0676
50.000000 17.4196 0.4496 0.0669
50.100000 17.4199 0.4502 0.0662
50.200000 17.4202 0.4509 0.0656
50.300000 17.4205 0.4515 0.0649
50.400000 17.4208 0.4522 0.0643
50.500000 17.4211 0.4528 0.0636
50.600000 17.4213 0.4534 0.0630
50.700000 17.4216 0.4541 0.0624
50.800000 17.4219 0.4547 0.0618
50.900000 17.4222 0.4553 0.0611
51.000000 17.4224 0.4559 0.0605
51.100000 17.4227 0.4565 0.0599
51.200000 17.4230 0.4571 0.0593
51.300000 17.4232 0.4577 0.0587
51.400000 17.4235 0.4583 0.0581
51.500000 17.4237 0.4588 0.0576
51.600000 17.4240 0.4594 0.0570
51.700000 17.4242 0.4600 0.0564
51.800000 17.4245 0.4605 0.0559
51.900000 17.4247 0.4611 0.0553
52.000000 17.4250 0.4616 0.0548
52.100000 17.4252 0.4622 0.0542
52.200000 17.4254 0.4627 0.0537
52.300000 17.4257 0.4633 0.0531
52.400000 17.4259 0.4638 0.0526
52.500000 17.4261 0.4643 0.0521
52.600000 17.4264 0.4648 0.0516
52.700000 17.4266 0.4653 0.0510
52.800000 17.4268 0.4658 0.0505
52.900000 17.4270 0.4663 0.0500
53.000000 17.4272 0.4668 0.0495
53.100000 17.4275 0.4673 0.0490
53.200000 17.4277 0.4678 0.0485
53.300000 17.4279 0.4683 0.0481
53.400000 17.4281 0.4688 0.0476
53.500000 17.4283 0.4692 0.0471
53.600000 17.4285 0.4697 0.0466
53.700000 17.4287 0.4702 0.0462
53.800000 17.4289 0.4706 0.0457
53.900000 17.4291 0.4711 0.0452
54.000000 17.4293 0.4715 0.0448
54.100000 17.4295 0.4720 0.0444
54.200000 17.4297 0.4724 0.0439
54.300000 17.4299 0.4729 0.0435
54.400000 17.4300 0.4733 0.0430
54.500000 17.4302 0.4737 0.0426
54.600000 17.4304 0.4741 0.0422
54.700000 17.4306 0.4746 0.0418
54.800000 17.4308 0.4750 0.0413
54.900000 17.4310 0.4754 0.0409
55.000000 17.4311 0.4758 0.0405
55.100000 17.4313 0.4762 0.0401
55.200000 17.4315 0.4766 0.0397
55.300000 17.4317 0.4770 0.0393
55.400000 17.4318 0.4774 0.0389
55.500000 17.4320 0.4778 0.0385
55.600000 17.4322 0.4781 0.0382
55.700000 17.4323 0.4785 0.0378
55.800000 17.4325 0.4789 0.0374
55.900000 17.4326 0.4793 0.0370
56.000000 17.4328 0.4796 0.0366
56.100000 17.4330 0.4800 0.0363
56.200000 17.4331 0.4804 0.0359
56.300000 17.4333 0.4807 0.0356
56.400000 17.4334 0.4811 0.0352
56.500000 17.4336 0.4814 0.0349
56.600000 17.4337 0.4818 0.0345
56.700000 17.4339 0.4821 0.0342
56.800000 17.4340 0.4825 0.0338
56.900000 17.4342 0.4828 0.0335
57.000000 17.4343 0.4831 0.0331
57.100000 17.4344 0.4834 0.0328
57.200000 17.4346 0.4838 0.0325
57.300000 17.4347 0.4841 0.0322
57.400000 17.4349 0.4844 0.0318
57.500000 17.4350 0.4847 0.0315
57.600000 17.4351 0.4850 0.0312
57.700000 17.4353 0.4854 0.0309
57.800000 17.4354 0.4857 0.0306
57.900000 17.4355 0.4860 0.0303
58.000000 17.4357 0.4863 0.0300
58.100000 17.4358 0.4866 0.0297
58.200000 17.4359 0.4869 0.0294
58.300000 17.4360 0.4872 0.0291
58.400000 17.4362 0.4874 0.0288
58.500000 17.4363 0.4877 0.0285
58.600000 17.4364 0.4880 0.0282
58.700000 17.4365 0.4883 0.0279
58.800000 17.4366 0.4886 0.0277
58.900000 17.4368 0.4888 0.0274
59.000000 17.4369 0.4891 0.0271
59.100000 17.4370 0.4894 0.0268
59.200000 17.4371 0.4897 0.0266
59.300000 17.4372 0.4899 0.0263
59.400000 17.4373 0.4902 0.0260
59.500000 17.4374 0.4904 0.0258
59.600000 17.4375 0.4907 0.0255
59.700000 17.4377 0.4910 0.0253
59.800000 17.4378 0.4912 0.0250
59.900000 17.4379 0.4915 0.0248
