21.600000 5790.8534 6995.6728 7031.9709 6951.7506
21.700000 5856.9720 7075.6018 7112.3157 7031.9817
21.800000 5923.1801 7155.6351 7192.7653 7112.3266
21.900000 5989.4704 7235.7639 7273.3109 7192.7763
22.000000 6055.8357 7315.9793 7353.9436 7273.3220
22.100000 6122.2686 7396.2726 7434.6545 7353.9548
22.200000 6188.7620 7476.6351 7515.4349 7434.6658
22.300000 6255.3088 7557.0582 7596.2762 7515.4464
22.400000 6321.9018 7637.5332 7677.1697 7596.2878
22.500000 6388.5342 7718.0518 7758.1069 7677.1814
22.600000 6455.1989 7798.6053 7839.0793 7758.1187
22.700000 6521.8889 7879.1856 7920.0786 7839.0913
22.800000 6588.5976 7959.7844 8001.0963 7920.0907
22.900000 6655.3180 8040.3934 8082.1244 8001.1086
23.000000 6722.0434 8121.0044 8163.1545 8082.1367
23.100000 6788.7672 8201.6096 8244.1787 8163.1670
23.200000 6855.4829 8282.2009 8325.1889 8244.1913
23.300000 6922.1838 8362.7704 8406.1772 8325.2016
23.400000 6988.8636 8443.3103 8487.1357 8406.1900
23.500000 7055.5158 8523.8130 8568.0568 8487.1487
23.600000 7122.1341 8604.2708 8648.9327 8568.0699
23.700000 7188.7124 8684.6762 8729.7560 8648.9460
23.800000 7255.2443 8765.0217 8810.5191 8729.7693
23.900000 7321.7239 8845.3001 8891.2146 8810.5325
24.000000 7388.1451 8925.5040 8971.8352 8891.2281
24.100000 7454.5019 9005.6262 9052.3738 8971.8489
24.200000 7520.7885 9085.6598 9132.8232 9052.3876
24.300000 7586.9992 9165.5977 9213.1764 9132.8371
24.400000 7653.1281 9245.4331 9293.4266 9213.1905
24.500000 7719.1697 9325.1592 9373.5668 9293.4408
24.600000 7785.1184 9404.7692 9453.5904 9373.5811
24.700000 7850.9687 9484.2566 9533.4907 9453.6048
24.800000 7916.7152 9563.6149 9613.2613 9533.5053
24.900000 7982.3527 9642.8378 9692.8956 9613.2760
